0,1,2,3,4,5,6,7,8,9
D,ROOFTOP,ACTUAL,2,2026/03/11 21:30:00,SA1,0,0.6,SATELLITE,2026/03/11 21:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 21:30:00,TAS1,0,0.6,SATELLITE,2026/03/11 21:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 21:30:00,VIC1,0,0.6,SATELLITE,2026/03/11 21:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/10,04:00:18,0000000507140044,DEMAND,0000000507140042
D,ROOFTOP,ACTUAL,2,2026/03/10 03:30:00,NSW1,0,0.6,SATELLITE,2026/03/10 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/10 03:30:00,QLD1,0,0.6,SATELLITE,2026/03/10 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/10 03:30:00,SA1,0,0.6,SATELLITE,2026/03/10 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/10 03:30:00,TAS1,0,0.6,SATELLITE,2026/03/10 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/10 03:30:00,VIC1,0,0.6,SATELLITE,2026/03/10 03:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,00:00:19,0000000506356041,DEMAND,0000000506356039
D,ROOFTOP,ACTUAL,2,2026/03/04 23:30:00,NSW1,0,0.6,SATELLITE,2026/03/04 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/04 23:30:00,QLD1,0,0.6,SATELLITE,2026/03/04 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/04 23:30:00,SA1,0,0.6,SATELLITE,2026/03/04 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/04 23:30:00,TAS1,0,0.6,SATELLITE,2026/03/04 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/04 23:30:00,VIC1,0,0.6,SATELLITE,2026/03/04 23:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,06:00:18,0000000507938631,DEMAND,0000000507938629
D,ROOFTOP,ACTUAL,2,2026/03/15 05:30:00,NSW1,0,0.6,SATELLITE,2026/03/15 05:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 05:30:00,QLD1,0,0.6,SATELLITE,2026/03/15 05:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 05:30:00,SA1,0,0.6,SATELLITE,2026/03/15 05:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 05:30:00,TAS1,0,0.6,SATELLITE,2026/03/15 05:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 05:30:00,VIC1,0,0.6,SATELLITE,2026/03/15 05:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,04:30:17,0000000507455029,DEMAND,0000000507455027
D,ROOFTOP,ACTUAL,2,2026/03/12 04:00:00,NSW1,0,0.6,SATELLITE,2026/03/12 04:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 04:00:00,QLD1,0,0.6,SATELLITE,2026/03/12 04:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 04:00:00,SA1,0,0.6,SATELLITE,2026/03/12 04:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 04:00:00,TAS1,0,0.6,SATELLITE,2026/03/12 04:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 04:00:00,VIC1,0,0.6,SATELLITE,2026/03/12 04:20:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/08,18:30:19,0000000506933589,DEMAND,0000000506933587
D,ROOFTOP,ACTUAL,2,2026/03/08 18:00:00,NSW1,272.999,0.6,SATELLITE,2026/03/08 18:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 18:00:00,QLD1,143.69,0.6,SATELLITE,2026/03/08 18:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 18:00:00,SA1,498.741,0.6,SATELLITE,2026/03/08 18:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 18:00:00,TAS1,27.647,0.6,SATELLITE,2026/03/08 18:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 18:00:00,VIC1,511.254,0.6,SATELLITE,2026/03/08 18:20:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/11,09:00:08,0000000507324974,DEMAND,0000000507324972
D,ROOFTOP,ACTUAL,2,2026/03/11 08:30:00,NSW1,2955.07,0.6,SATELLITE,2026/03/11 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 08:30:00,QLD1,2671.789,0.6,SATELLITE,2026/03/11 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 08:30:00,SA1,363.119,0.6,SATELLITE,2026/03/11 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 08:30:00,TAS1,16.794,0.6,SATELLITE,2026/03/11 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 08:30:00,VIC1,621.391,0.6,SATELLITE,2026/03/11 08:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,22:30:18,0000000506656980,DEMAND,0000000506656978
D,ROOFTOP,ACTUAL,2,2026/03/06 22:00:00,NSW1,0,0.6,SATELLITE,2026/03/06 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/06 22:00:00,QLD1,0,0.6,SATELLITE,2026/03/06 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/06 22:00:00,SA1,0,0.6,SATELLITE,2026/03/06 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/06 22:00:00,TAS1,0,0.6,SATELLITE,2026/03/06 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/06 22:00:00,VIC1,0,0.6,SATELLITE,2026/03/06 22:20:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,13:00:17,0000000506594591,DEMAND,0000000506594589
D,ROOFTOP,ACTUAL,2,2026/03/06 12:30:00,NSW1,4660.174,0.6,SATELLITE,2026/03/06 12:50:20
D,ROOFTOP,ACTUAL,2,2026/03/06 12:30:00,QLD1,3769.553,0.6,SATELLITE,2026/03/06 12:50:20
D,ROOFTOP,ACTUAL,2,2026/03/06 12:30:00,SA1,2099.51,0.6,SATELLITE,2026/03/06 12:50:20
D,ROOFTOP,ACTUAL,2,2026/03/06 12:30:00,TAS1,262.656,0.6,SATELLITE,2026/03/06 12:50:20
D,ROOFTOP,ACTUAL,2,2026/03/06 12:30:00,VIC1,3923.565,0.6,SATELLITE,2026/03/06 12:50:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/11,10:00:16,0000000507331732,DEMAND,0000000507331730
D,ROOFTOP,ACTUAL,2,2026/03/11 09:30:00,NSW1,4252.734,0.6,SATELLITE,2026/03/11 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 09:30:00,QLD1,3549.384,0.6,SATELLITE,2026/03/11 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 09:30:00,SA1,807.83,0.6,SATELLITE,2026/03/11 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 09:30:00,TAS1,22.983,0.6,SATELLITE,2026/03/11 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/11 09:30:00,VIC1,720.591,0.6,SATELLITE,2026/03/11 09:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/14,06:00:23,0000000507785679,DEMAND,0000000507785677
D,ROOFTOP,ACTUAL,2,2026/03/14 05:30:00,NSW1,0,0.6,SATELLITE,2026/03/14 05:50:19
D,ROOFTOP,ACTUAL,2,2026/03/14 05:30:00,QLD1,0,0.6,SATELLITE,2026/03/14 05:50:19
D,ROOFTOP,ACTUAL,2,2026/03/14 05:30:00,SA1,0,0.6,SATELLITE,2026/03/14 05:50:20
D,ROOFTOP,ACTUAL,2,2026/03/14 05:30:00,TAS1,0,0.6,SATELLITE,2026/03/14 05:50:20
D,ROOFTOP,ACTUAL,2,2026/03/14 05:30:00,VIC1,0,0.6,SATELLITE,2026/03/14 05:50:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,12:30:17,0000000508137073,DEMAND,0000000508137071
D,ROOFTOP,ACTUAL,2,2026/03/16 12:00:00,NSW1,5040.175,0.6,SATELLITE,2026/03/16 12:20:17
D,ROOFTOP,ACTUAL,2,2026/03/16 12:00:00,QLD1,3566.848,0.6,SATELLITE,2026/03/16 12:20:17
D,ROOFTOP,ACTUAL,2,2026/03/16 12:00:00,SA1,302.857,0.6,SATELLITE,2026/03/16 12:20:17
D,ROOFTOP,ACTUAL,2,2026/03/16 12:00:00,TAS1,86.18,0.6,SATELLITE,2026/03/16 12:20:17
D,ROOFTOP,ACTUAL,2,2026/03/16 12:00:00,VIC1,777.104,0.6,SATELLITE,2026/03/16 12:20:17
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/07,01:00:19,0000000506671707,DEMAND,0000000506671705
D,ROOFTOP,ACTUAL,2,2026/03/07 00:30:00,NSW1,0,0.6,SATELLITE,2026/03/07 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 00:30:00,QLD1,0,0.6,SATELLITE,2026/03/07 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 00:30:00,SA1,0,0.6,SATELLITE,2026/03/07 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 00:30:00,TAS1,0,0.6,SATELLITE,2026/03/07 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 00:30:00,VIC1,0,0.6,SATELLITE,2026/03/07 00:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,07:00:18,0000000508096076,DEMAND,0000000508096074
D,ROOFTOP,ACTUAL,2,2026/03/16 06:30:00,NSW1,185.147,0.6,SATELLITE,2026/03/16 06:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 06:30:00,QLD1,288.055,0.6,SATELLITE,2026/03/16 06:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 06:30:00,SA1,0,0.6,SATELLITE,2026/03/16 06:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 06:30:00,TAS1,1.459,0.6,SATELLITE,2026/03/16 06:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 06:30:00,VIC1,9.916,0.6,SATELLITE,2026/03/16 06:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/09,01:00:23,0000000506971666,DEMAND,0000000506971664
D,ROOFTOP,ACTUAL,2,2026/03/09 00:30:00,NSW1,0,0.6,SATELLITE,2026/03/09 00:50:22
D,ROOFTOP,ACTUAL,2,2026/03/09 00:30:00,QLD1,0,0.6,SATELLITE,2026/03/09 00:50:22
D,ROOFTOP,ACTUAL,2,2026/03/09 00:30:00,SA1,0,0.6,SATELLITE,2026/03/09 00:50:22
D,ROOFTOP,ACTUAL,2,2026/03/09 00:30:00,TAS1,0,0.6,SATELLITE,2026/03/09 00:50:22
D,ROOFTOP,ACTUAL,2,2026/03/09 00:30:00,VIC1,0,0.6,SATELLITE,2026/03/09 00:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/09,09:30:16,0000000507023360,DEMAND,0000000507023358
D,ROOFTOP,ACTUAL,2,2026/03/09 09:00:00,NSW1,1983.232,0.6,SATELLITE,2026/03/09 09:20:19
D,ROOFTOP,ACTUAL,2,2026/03/09 09:00:00,QLD1,667.58,0.6,SATELLITE,2026/03/09 09:20:19
D,ROOFTOP,ACTUAL,2,2026/03/09 09:00:00,SA1,893.805,0.6,SATELLITE,2026/03/09 09:20:19
D,ROOFTOP,ACTUAL,2,2026/03/09 09:00:00,TAS1,101.352,0.6,SATELLITE,2026/03/09 09:20:19
D,ROOFTOP,ACTUAL,2,2026/03/09 09:00:00,VIC1,2134.493,0.6,SATELLITE,2026/03/09 09:20:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,22:00:20,0000000508209449,DEMAND,0000000508209447
D,ROOFTOP,ACTUAL,2,2026/03/16 21:30:00,NSW1,0,0.6,SATELLITE,2026/03/16 21:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 21:30:00,QLD1,0,0.6,SATELLITE,2026/03/16 21:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 21:30:00,SA1,0,0.6,SATELLITE,2026/03/16 21:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 21:30:00,TAS1,0,0.6,SATELLITE,2026/03/16 21:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 21:30:00,VIC1,0,0.6,SATELLITE,2026/03/16 21:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/13,14:00:09,0000000507677610,DEMAND,0000000507677608
D,ROOFTOP,ACTUAL,2,2026/03/13 13:30:00,NSW1,3633.037,0.6,SATELLITE,2026/03/13 13:50:17
D,ROOFTOP,ACTUAL,2,2026/03/13 13:30:00,QLD1,3255.985,0.6,SATELLITE,2026/03/13 13:50:17
D,ROOFTOP,ACTUAL,2,2026/03/13 13:30:00,SA1,1914.605,0.6,SATELLITE,2026/03/13 13:50:17
D,ROOFTOP,ACTUAL,2,2026/03/13 13:30:00,TAS1,230.664,0.6,SATELLITE,2026/03/13 13:50:17
D,ROOFTOP,ACTUAL,2,2026/03/13 13:30:00,VIC1,3045.632,0.6,SATELLITE,2026/03/13 13:50:17
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/13,17:00:17,0000000507701299,DEMAND,0000000507701297
D,ROOFTOP,ACTUAL,2,2026/03/13 16:30:00,NSW1,1586.695,0.6,SATELLITE,2026/03/13 16:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 16:30:00,QLD1,1017.473,0.6,SATELLITE,2026/03/13 16:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 16:30:00,SA1,925.154,0.6,SATELLITE,2026/03/13 16:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 16:30:00,TAS1,111.904,0.6,SATELLITE,2026/03/13 16:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 16:30:00,VIC1,1694.388,0.6,SATELLITE,2026/03/13 16:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,17:00:16,0000000506465510,DEMAND,0000000506465508
D,ROOFTOP,ACTUAL,2,2026/03/05 16:30:00,NSW1,2301.542,0.6,SATELLITE,2026/03/05 16:50:21
D,ROOFTOP,ACTUAL,2,2026/03/05 16:30:00,QLD1,1347.155,0.6,SATELLITE,2026/03/05 16:50:21
D,ROOFTOP,ACTUAL,2,2026/03/05 16:30:00,SA1,1282.104,0.6,SATELLITE,2026/03/05 16:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 16:30:00,TAS1,108.263,0.6,SATELLITE,2026/03/05 16:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 16:30:00,VIC1,2021.741,0.6,SATELLITE,2026/03/05 16:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/09,18:00:09,0000000507079667,DEMAND,0000000507079665
D,ROOFTOP,ACTUAL,2,2026/03/09 17:30:00,NSW1,680.001,0.6,SATELLITE,2026/03/09 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/09 17:30:00,QLD1,268.136,0.6,SATELLITE,2026/03/09 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/09 17:30:00,SA1,738.48,0.6,SATELLITE,2026/03/09 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/09 17:30:00,TAS1,31.124,0.6,SATELLITE,2026/03/09 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/09 17:30:00,VIC1,892.9,0.6,SATELLITE,2026/03/09 17:50:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,00:00:19,0000000507426511,DEMAND,0000000507426509
D,ROOFTOP,ACTUAL,2,2026/03/11 23:30:00,NSW1,0,0.6,SATELLITE,2026/03/11 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/11 23:30:00,QLD1,0,0.6,SATELLITE,2026/03/11 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/11 23:30:00,SA1,0,0.6,SATELLITE,2026/03/11 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/11 23:30:00,TAS1,0,0.6,SATELLITE,2026/03/11 23:50:21
D,ROOFTOP,ACTUAL,2,2026/03/11 23:30:00,VIC1,0,0.6,SATELLITE,2026/03/11 23:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/17,18:30:19,0000000508336637,DEMAND,0000000508336635
D,ROOFTOP,ACTUAL,2,2026/03/17 18:00:00,NSW1,124.553,0.6,SATELLITE,2026/03/17 18:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 18:00:00,QLD1,150.972,0.6,SATELLITE,2026/03/17 18:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 18:00:00,SA1,229.147,0.6,SATELLITE,2026/03/17 18:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 18:00:00,TAS1,18.172,0.6,SATELLITE,2026/03/17 18:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 18:00:00,VIC1,258.28,0.6,SATELLITE,2026/03/17 18:20:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,17:30:17,0000000507547101,DEMAND,0000000507547099
D,ROOFTOP,ACTUAL,2,2026/03/12 17:00:00,NSW1,1254.834,0.6,SATELLITE,2026/03/12 17:20:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:00:00,QLD1,1143.368,0.6,SATELLITE,2026/03/12 17:20:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:00:00,SA1,554.585,0.6,SATELLITE,2026/03/12 17:20:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:00:00,TAS1,61.018,0.6,SATELLITE,2026/03/12 17:20:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:00:00,VIC1,736.39,0.6,SATELLITE,2026/03/12 17:20:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,14:00:09,0000000506445644,DEMAND,0000000506445642
D,ROOFTOP,ACTUAL,2,2026/03/05 13:30:00,NSW1,4740.627,0.6,SATELLITE,2026/03/05 13:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 13:30:00,QLD1,3499.127,0.6,SATELLITE,2026/03/05 13:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 13:30:00,SA1,2129.812,0.6,SATELLITE,2026/03/05 13:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 13:30:00,TAS1,229.456,0.6,SATELLITE,2026/03/05 13:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 13:30:00,VIC1,3900.11,0.6,SATELLITE,2026/03/05 13:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/08,22:00:18,0000000506954289,DEMAND,0000000506954287
D,ROOFTOP,ACTUAL,2,2026/03/08 21:30:00,NSW1,0,0.6,SATELLITE,2026/03/08 21:50:22
D,ROOFTOP,ACTUAL,2,2026/03/08 21:30:00,QLD1,0,0.6,SATELLITE,2026/03/08 21:50:22
D,ROOFTOP,ACTUAL,2,2026/03/08 21:30:00,SA1,0,0.6,SATELLITE,2026/03/08 21:50:22
D,ROOFTOP,ACTUAL,2,2026/03/08 21:30:00,TAS1,0,0.6,SATELLITE,2026/03/08 21:50:22
D,ROOFTOP,ACTUAL,2,2026/03/08 21:30:00,VIC1,0,0.6,SATELLITE,2026/03/08 21:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/07,04:00:18,0000000506689542,DEMAND,0000000506689540
D,ROOFTOP,ACTUAL,2,2026/03/07 03:30:00,NSW1,0,0.6,SATELLITE,2026/03/07 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/07 03:30:00,QLD1,0,0.6,SATELLITE,2026/03/07 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/07 03:30:00,SA1,0,0.6,SATELLITE,2026/03/07 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/07 03:30:00,TAS1,0,0.6,SATELLITE,2026/03/07 03:50:18
D,ROOFTOP,ACTUAL,2,2026/03/07 03:30:00,VIC1,0,0.6,SATELLITE,2026/03/07 03:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/10,03:00:18,0000000507134030,DEMAND,0000000507134028
D,ROOFTOP,ACTUAL,2,2026/03/10 02:30:00,NSW1,0,0.6,SATELLITE,2026/03/10 02:50:19
D,ROOFTOP,ACTUAL,2,2026/03/10 02:30:00,QLD1,0,0.6,SATELLITE,2026/03/10 02:50:19
D,ROOFTOP,ACTUAL,2,2026/03/10 02:30:00,SA1,0,0.6,SATELLITE,2026/03/10 02:50:19
D,ROOFTOP,ACTUAL,2,2026/03/10 02:30:00,TAS1,0,0.6,SATELLITE,2026/03/10 02:50:19
D,ROOFTOP,ACTUAL,2,2026/03/10 02:30:00,VIC1,0,0.6,SATELLITE,2026/03/10 02:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/07,01:30:18,0000000506674751,DEMAND,0000000506674749
D,ROOFTOP,ACTUAL,2,2026/03/07 01:00:00,NSW1,0,0.6,SATELLITE,2026/03/07 01:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 01:00:00,QLD1,0,0.6,SATELLITE,2026/03/07 01:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 01:00:00,SA1,0,0.6,SATELLITE,2026/03/07 01:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 01:00:00,TAS1,0,0.6,SATELLITE,2026/03/07 01:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 01:00:00,VIC1,0,0.6,SATELLITE,2026/03/07 01:20:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/17,21:00:18,0000000508350873,DEMAND,0000000508350871
D,ROOFTOP,ACTUAL,2,2026/03/17 20:30:00,NSW1,0,0.6,SATELLITE,2026/03/17 20:50:18
D,ROOFTOP,ACTUAL,2,2026/03/17 20:30:00,QLD1,0,0.6,SATELLITE,2026/03/17 20:50:18
D,ROOFTOP,ACTUAL,2,2026/03/17 20:30:00,SA1,0,0.6,SATELLITE,2026/03/17 20:50:18
D,ROOFTOP,ACTUAL,2,2026/03/17 20:30:00,TAS1,0,0.6,SATELLITE,2026/03/17 20:50:18
D,ROOFTOP,ACTUAL,2,2026/03/17 20:30:00,VIC1,0,0.6,SATELLITE,2026/03/17 20:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/09,13:30:16,0000000507050002,DEMAND,0000000507050000
D,ROOFTOP,ACTUAL,2,2026/03/09 13:00:00,NSW1,2899.117,0.6,SATELLITE,2026/03/09 13:20:18
D,ROOFTOP,ACTUAL,2,2026/03/09 13:00:00,QLD1,968.112,0.6,SATELLITE,2026/03/09 13:20:18
D,ROOFTOP,ACTUAL,2,2026/03/09 13:00:00,SA1,2077.188,0.6,SATELLITE,2026/03/09 13:20:18
D,ROOFTOP,ACTUAL,2,2026/03/09 13:00:00,TAS1,79.579,0.6,SATELLITE,2026/03/09 13:20:18
D,ROOFTOP,ACTUAL,2,2026/03/09 13:00:00,VIC1,3519.37,0.6,SATELLITE,2026/03/09 13:20:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/08,15:30:19,0000000506914387,DEMAND,0000000506914385
D,ROOFTOP,ACTUAL,2,2026/03/08 15:00:00,NSW1,1681.684,0.6,SATELLITE,2026/03/08 15:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 15:00:00,QLD1,1049.973,0.6,SATELLITE,2026/03/08 15:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 15:00:00,SA1,1819.734,0.6,SATELLITE,2026/03/08 15:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 15:00:00,TAS1,161.292,0.6,SATELLITE,2026/03/08 15:20:19
D,ROOFTOP,ACTUAL,2,2026/03/08 15:00:00,VIC1,2347.468,0.6,SATELLITE,2026/03/08 15:20:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,20:00:19,0000000508031445,DEMAND,0000000508031443
D,ROOFTOP,ACTUAL,2,2026/03/15 19:30:00,NSW1,0,0.6,SATELLITE,2026/03/15 19:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 19:30:00,QLD1,0,0.6,SATELLITE,2026/03/15 19:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 19:30:00,SA1,0.057,0.6,SATELLITE,2026/03/15 19:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 19:30:00,TAS1,0,0.6,SATELLITE,2026/03/15 19:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 19:30:00,VIC1,0,0.6,SATELLITE,2026/03/15 19:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/13,01:30:19,0000000507596115,DEMAND,0000000507596113
D,ROOFTOP,ACTUAL,2,2026/03/13 01:00:00,NSW1,0,0.6,SATELLITE,2026/03/13 01:20:21
D,ROOFTOP,ACTUAL,2,2026/03/13 01:00:00,QLD1,0,0.6,SATELLITE,2026/03/13 01:20:21
D,ROOFTOP,ACTUAL,2,2026/03/13 01:00:00,SA1,0,0.6,SATELLITE,2026/03/13 01:20:21
D,ROOFTOP,ACTUAL,2,2026/03/13 01:00:00,TAS1,0,0.6,SATELLITE,2026/03/13 01:20:21
D,ROOFTOP,ACTUAL,2,2026/03/13 01:00:00,VIC1,0,0.6,SATELLITE,2026/03/13 01:20:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/13,20:00:20,0000000507721612,DEMAND,0000000507721610
D,ROOFTOP,ACTUAL,2,2026/03/13 19:30:00,NSW1,0,0.6,SATELLITE,2026/03/13 19:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 19:30:00,QLD1,0,0.6,SATELLITE,2026/03/13 19:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 19:30:00,SA1,0.251,0.6,SATELLITE,2026/03/13 19:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 19:30:00,TAS1,0,0.6,SATELLITE,2026/03/13 19:50:20
D,ROOFTOP,ACTUAL,2,2026/03/13 19:30:00,VIC1,0,0.6,SATELLITE,2026/03/13 19:50:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/17,22:30:24,0000000508359452,DEMAND,0000000508359450
