0,1,2,3,4,5,6,7,8,9
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 18:00:00,1126,0,0,2026/03/12 18:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 18:00:00,5749,0,0,2026/03/12 18:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,14:30:20,0000000508163336,DEMAND,0000000508163336
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 14:30:00,7588,0,0,2026/03/16 14:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 14:30:00,6025,0,0,2026/03/16 14:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 14:30:00,1452,0,0,2026/03/16 14:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 14:30:00,987,0,0,2026/03/16 14:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 14:30:00,5407,0,0,2026/03/16 14:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,08:30:18,0000000507639514,DEMAND,0000000507639514
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 08:30:00,7725,0,0,2026/03/13 08:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 08:30:00,6360,0,0,2026/03/13 08:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 08:30:00,1314,0,0,2026/03/13 08:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 08:30:00,1073,0,0,2026/03/13 08:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 08:30:00,5097,0,0,2026/03/13 08:30:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,12:00:19,0000000507826349,DEMAND,0000000507826349
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/14 12:00:00,4683,0,0,2026/03/14 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/14 12:00:00,4679,0,0,2026/03/14 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/14 12:00:00,137,0,0,2026/03/14 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/14 12:00:00,763,0,0,2026/03/14 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/14 12:00:00,2313,0,0,2026/03/14 12:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,09:30:18,0000000508786362,DEMAND,0000000508786362
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 09:30:00,7003,0,0,2026/03/20 09:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 09:30:00,5350,0,0,2026/03/20 09:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 09:30:00,1059,0,0,2026/03/20 09:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 09:30:00,912,0,0,2026/03/20 09:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 09:30:00,5109,0,0,2026/03/20 09:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,10:00:20,0000000508279962,DEMAND,0000000508279962
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 10:00:00,8172,0,0,2026/03/17 10:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 10:00:00,5461,0,0,2026/03/17 10:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 10:00:00,1302,0,0,2026/03/17 10:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 10:00:00,900,0,0,2026/03/17 10:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 10:00:00,5348,0,0,2026/03/17 10:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,12:30:18,0000000507350396,DEMAND,0000000507350396
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 12:30:00,6000,0,0,2026/03/11 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 12:30:00,5408,0,0,2026/03/11 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 12:30:00,456,0,0,2026/03/11 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 12:30:00,980,0,0,2026/03/11 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 12:30:00,5900,0,0,2026/03/11 12:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,19:31:51,0000000507241875,DEMAND,0000000507241875
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/10 19:30:00,9389,0,0,2026/03/10 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/10 19:30:00,8135,0,0,2026/03/10 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/10 19:30:00,1814,0,0,2026/03/10 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/10 19:30:00,1115,0,0,2026/03/10 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/10 19:30:00,6833,0,0,2026/03/10 19:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,11:30:21,0000000508981628,DEMAND,0000000508981628
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/21 11:30:00,5978,0,0,2026/03/21 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/21 11:30:00,4974,0,0,2026/03/21 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/21 11:30:00,260,0,0,2026/03/21 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/21 11:30:00,811,0,0,2026/03/21 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 11:30:00,3141,0,0,2026/03/21 11:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,02:00:17,0000000507599157,DEMAND,0000000507599157
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 02:00:00,6711,0,0,2026/03/13 02:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 02:00:00,6197,0,0,2026/03/13 02:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 02:00:00,1435,0,0,2026/03/13 02:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 02:00:00,930,0,0,2026/03/13 02:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 02:00:00,4386,0,0,2026/03/13 02:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,00:30:15,0000000508715428,DEMAND,0000000508715428
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 00:30:00,7370,0,0,2026/03/20 00:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 00:30:00,6217,0,0,2026/03/20 00:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 00:30:00,1442,0,0,2026/03/20 00:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 00:30:00,885,0,0,2026/03/20 00:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 00:30:00,4734,0,0,2026/03/20 00:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,19:00:22,0000000508874165,DEMAND,0000000508874165
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 19:00:00,8977,0,0,2026/03/20 19:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 19:00:00,7845,0,0,2026/03/20 19:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 19:00:00,1633,0,0,2026/03/20 19:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 19:00:00,1059,0,0,2026/03/20 19:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 19:00:00,5720,0,0,2026/03/20 19:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,21:30:22,0000000508040603,DEMAND,0000000508040603
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 21:30:00,7934,0,0,2026/03/15 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 21:30:00,7100,0,0,2026/03/15 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 21:30:00,1556,0,0,2026/03/15 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 21:30:00,953,0,0,2026/03/15 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 21:30:00,4975,0,0,2026/03/15 21:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,15:00:14,0000000508166853,DEMAND,0000000508166853
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 15:00:00,8167,0,0,2026/03/16 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 15:00:00,6273,0,0,2026/03/16 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 15:00:00,1408,0,0,2026/03/16 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 15:00:00,1003,0,0,2026/03/16 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 15:00:00,5545,0,0,2026/03/16 15:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,22:30:14,0000000507578176,DEMAND,0000000507578176
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 22:30:00,8036,0,0,2026/03/12 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 22:30:00,7436,0,0,2026/03/12 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 22:30:00,1438,0,0,2026/03/12 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 22:30:00,1002,0,0,2026/03/12 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 22:30:00,4945,0,0,2026/03/12 22:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/18,01:00:19,0000000508373234,DEMAND,0000000508373234
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/18 01:00:00,7340,0,0,2026/03/18 01:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/18 01:00:00,6063,0,0,2026/03/18 01:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/18 01:00:00,1428,0,0,2026/03/18 01:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/18 01:00:00,905,0,0,2026/03/18 01:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/18 01:00:00,4458,0,0,2026/03/18 01:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,05:30:19,0000000508753903,DEMAND,0000000508753903
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 05:30:00,7424,0,0,2026/03/20 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 05:30:00,6096,0,0,2026/03/20 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 05:30:00,1338,0,0,2026/03/20 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 05:30:00,982,0,0,2026/03/20 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 05:30:00,4905,0,0,2026/03/20 05:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/18,15:00:19,0000000508464003,DEMAND,0000000508464003
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/18 15:00:00,7791,0,0,2026/03/18 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/18 15:00:00,6435,0,0,2026/03/18 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/18 15:00:00,1168,0,0,2026/03/18 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/18 15:00:00,856,0,0,2026/03/18 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/18 15:00:00,3972,0,0,2026/03/18 15:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,02:00:22,0000000507279523,DEMAND,0000000507279523
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 02:00:00,6692,0,0,2026/03/11 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 02:00:00,5880,0,0,2026/03/11 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 02:00:00,1398,0,0,2026/03/11 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 02:00:00,863,0,0,2026/03/11 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 02:00:00,4604,0,0,2026/03/11 02:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,19:00:20,0000000508673179,DEMAND,0000000508673179
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/19 19:00:00,9196,0,0,2026/03/19 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/19 19:00:00,7943,0,0,2026/03/19 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 19:00:00,1659,0,0,2026/03/19 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 19:00:00,1077,0,0,2026/03/19 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 19:00:00,5952,0,0,2026/03/19 19:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,01:30:20,0000000507276498,DEMAND,0000000507276498
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 01:30:00,6844,0,0,2026/03/11 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 01:30:00,5941,0,0,2026/03/11 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 01:30:00,1414,0,0,2026/03/11 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 01:30:00,865,0,0,2026/03/11 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 01:30:00,4693,0,0,2026/03/11 01:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,06:30:20,0000000507155420,DEMAND,0000000507155420
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/10 06:30:00,8213,0,0,2026/03/10 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/10 06:30:00,6468,0,0,2026/03/10 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/10 06:30:00,1337,0,0,2026/03/10 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/10 06:30:00,1135,0,0,2026/03/10 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/10 06:30:00,5570,0,0,2026/03/10 06:30:04
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,21:30:20,0000000506951359,DEMAND,0000000506951359
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/08 21:30:00,7873,0,0,2026/03/08 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/08 21:30:00,7233,0,0,2026/03/08 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/08 21:30:00,1307,0,0,2026/03/08 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/08 21:30:00,1006,0,0,2026/03/08 21:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/08 21:30:00,4938,0,0,2026/03/08 21:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,03:30:19,0000000507448048,DEMAND,0000000507448048
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 03:30:00,6816,0,0,2026/03/12 03:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 03:30:00,5757,0,0,2026/03/12 03:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 03:30:00,1304,0,0,2026/03/12 03:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 03:30:00,862,0,0,2026/03/12 03:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 03:30:00,4263,0,0,2026/03/12 03:30:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,05:30:20,0000000506849294,DEMAND,0000000506849294
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/08 05:30:00,6811,0,0,2026/03/08 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/08 05:30:00,6079,0,0,2026/03/08 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/08 05:30:00,1128,0,0,2026/03/08 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/08 05:30:00,905,0,0,2026/03/08 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/08 05:30:00,4210,0,0,2026/03/08 05:30:04
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,04:30:18,0000000507614839,DEMAND,0000000507614839
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 04:30:00,6759,0,0,2026/03/13 04:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 04:30:00,6122,0,0,2026/03/13 04:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 04:30:00,1300,0,0,2026/03/13 04:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 04:30:00,975,0,0,2026/03/13 04:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 04:30:00,4460,0,0,2026/03/13 04:30:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,12:00:20,0000000507978322,DEMAND,0000000507978322
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 12:00:00,3724,0,0,2026/03/15 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 12:00:00,4936,0,0,2026/03/15 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 12:00:00,355,0,0,2026/03/15 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 12:00:00,762,0,0,2026/03/15 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 12:00:00,2540,0,0,2026/03/15 12:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,05:00:44,0000000508249751,DEMAND,0000000508249751
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 05:00:00,7099,0,0,2026/03/17 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 05:00:00,5958,0,0,2026/03/17 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 05:00:00,1341,0,0,2026/03/17 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 05:00:00,882,0,0,2026/03/17 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 05:00:00,4677,0,0,2026/03/17 05:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,02:30:20,0000000506980369,DEMAND,0000000506980369
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/09 02:30:00,6500,0,0,2026/03/09 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/09 02:30:00,5896,0,0,2026/03/09 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/09 02:30:00,1178,0,0,2026/03/09 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/09 02:30:00,916,0,0,2026/03/09 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/09 02:30:00,4121,0,0,2026/03/09 02:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,17:00:19,0000000508327383,DEMAND,0000000508327383
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 17:00:00,9723,0,0,2026/03/17 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 17:00:00,7605,0,0,2026/03/17 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 17:00:00,1228,0,0,2026/03/17 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 17:00:00,1045,0,0,2026/03/17 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 17:00:00,5493,0,0,2026/03/17 17:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,11:30:22,0000000507975157,DEMAND,0000000507975157
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 11:30:00,3798,0,0,2026/03/15 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 11:30:00,4900,0,0,2026/03/15 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 11:30:00,391,0,0,2026/03/15 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 11:30:00,781,0,0,2026/03/15 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 11:30:00,2676,0,0,2026/03/15 11:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,12:00:18,0000000508614172,DEMAND,0000000508614172
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/19 12:00:00,8084,0,0,2026/03/19 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/19 12:00:00,6181,0,0,2026/03/19 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 12:00:00,720,0,0,2026/03/19 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 12:00:00,848,0,0,2026/03/19 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 12:00:00,5141,0,0,2026/03/19 12:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,12:00:22,0000000506891433,DEMAND,0000000506891433
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/08 12:00:00,6805,0,0,2026/03/08 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/08 12:00:00,7278,0,0,2026/03/08 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/08 12:00:00,17,0,0,2026/03/08 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/08 12:00:00,809,0,0,2026/03/08 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/08 12:00:00,3063,0,0,2026/03/08 12:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,06:00:18,0000000508567473,DEMAND,0000000508567473
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/19 06:00:00,7898,0,0,2026/03/19 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/19 06:00:00,6349,0,0,2026/03/19 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 06:00:00,1378,0,0,2026/03/19 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 06:00:00,1044,0,0,2026/03/19 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 06:00:00,5241,0,0,2026/03/19 06:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,11:30:18,0000000508804617,DEMAND,0000000508804617
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 11:30:00,7063,0,0,2026/03/20 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 11:30:00,5457,0,0,2026/03/20 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 11:30:00,608,0,0,2026/03/20 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 11:30:00,831,0,0,2026/03/20 11:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 11:30:00,4019,0,0,2026/03/20 11:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,06:00:20,0000000507938634,DEMAND,0000000507938634
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 06:00:00,6288,0,0,2026/03/15 06:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 06:00:00,5736,0,0,2026/03/15 06:00:01
